MONTH,DAY,YR,HR,MIN,DRAW,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,PLUS
01,13,25,20,40,427628,04,10,12,16,18,24,25,36,37,45,55,56,60,62,63,64,67,68,73,74,1
01,13,25,20,35,427627,07,08,16,17,24,25,26,27,30,31,33,39,45,51,53,60,61,63,64,66,1
01,13,25,20,30,427626,09,17,18,20,24,30,31,32,34,37,41,47,59,63,67,70,71,73,78,79,3
01,13,25,20,25,427625,04,06,08,09,10,18,23,26,34,35,38,39,41,42,46,48,54,55,60,76,1
01,13,25,20,20,427624,01,04,10,15,16,21,27,33,42,44,45,51,52,53,60,62,66,67,71,73,1
01,13,25,20,15,427623,01,02,04,06,07,13,14,15,18,19,21,23,33,38,41,52,59,63,71,73,1
01,13,25,20,10,427622,02,04,05,09,11,18,21,27,29,43,46,48,49,54,59,69,71,72,78,79,3
01,13,25,20,05,427621,01,03,05,06,08,10,13,17,22,30,32,37,43,47,48,52,54,56,67,70,1
01,13,25,20,00,427620,02,06,07,08,10,13,14,15,22,25,38,41,42,47,56,58,60,68,73,77,1
01,13,25,19,55,427619,01,02,11,13,15,22,37,39,40,41,42,46,59,62,64,69,71,74,78,79,3
01,13,25,19,50,427618,01,02,10,17,23,24,27,31,42,48,51,52,55,57,62,65,74,77,78,79,1
01,13,25,19,45,427617,07,17,27,29,37,38,43,48,54,60,61,62,64,65,66,68,73,77,78,80,1
01,13,25,19,40,427616,01,02,03,09,18,22,36,47,50,51,53,54,57,58,59,60,64,66,75,76,1
01,13,25,19,35,427615,06,09,16,17,21,24,34,35,45,47,48,50,52,54,56,63,65,73,75,79,1
01,13,25,19,30,427614,02,05,09,10,12,16,19,21,24,32,33,36,39,40,55,58,62,64,67,78,4
01,13,25,19,25,427613,01,05,06,08,09,11,16,21,30,38,39,44,54,56,57,58,63,64,67,70,3
01,13,25,19,20,427612,07,17,24,30,37,40,42,52,53,55,56,61,62,63,70,71,77,78,79,80,1
01,13,25,19,15,427611,04,11,14,15,18,26,34,38,39,40,41,42,43,44,51,52,71,73,77,79,1
01,13,25,19,10,427610,02,07,10,11,15,16,20,26,35,37,41,45,46,48,49,53,64,73,74,78,1
01,13,25,19,05,427609,01,03,11,13,15,16,18,23,27,37,40,51,52,57,60,65,66,74,75,79,1
01,13,25,19,00,427608,01,04,10,14,15,17,20,35,38,39,48,51,54,60,63,66,67,71,75,77,3
01,13,25,18,55,427607,01,03,09,23,25,26,33,35,36,41,44,46,55,62,65,67,70,75,79,80,1
01,13,25,18,50,427606,05,06,08,13,16,20,30,31,33,36,43,44,49,54,58,59,60,61,67,74,10
01,13,25,18,45,427605,04,09,10,11,13,24,26,29,30,31,39,40,48,52,58,61,63,64,71,73,4
01,13,25,18,40,427604,10,14,19,25,30,31,32,40,42,46,48,50,52,53,57,61,62,63,75,78,3
01,13,25,18,35,427603,03,04,05,16,22,25,27,32,35,45,55,61,62,63,69,73,74,75,78,80,3
01,13,25,18,30,427602,02,10,13,15,17,29,34,35,37,40,42,46,50,57,59,61,64,65,76,79,1
01,13,25,18,25,427601,03,05,06,13,15,20,23,24,29,41,42,51,54,55,56,64,66,70,77,79,1
01,13,25,18,20,427600,02,03,05,13,19,20,23,25,29,30,34,37,43,47,48,54,58,62,64,66,4
01,13,25,18,15,427599,01,02,09,16,19,35,36,40,41,47,48,49,54,56,57,60,67,68,71,76,3
01,13,25,18,10,427598,03,15,20,21,22,25,26,28,32,33,36,37,41,44,65,67,72,73,76,77,1
01,13,25,18,05,427597,07,08,12,14,16,17,18,31,33,45,49,55,57,60,61,67,70,72,73,78,3
01,13,25,18,00,427596,06,08,14,15,19,28,30,38,45,52,53,56,59,62,64,66,68,71,78,79,3
01,13,25,17,55,427595,02,07,08,17,27,35,36,41,45,49,54,55,61,62,70,72,75,76,77,79,3
01,13,25,17,50,427594,01,04,07,08,09,16,20,32,33,36,37,40,43,44,50,51,62,66,72,73,1
01,13,25,17,45,427593,01,10,18,19,25,26,37,42,43,46,49,50,58,63,65,69,72,74,78,80,3
01,13,25,17,40,427592,08,10,13,17,19,22,24,26,31,32,36,38,39,47,50,51,62,74,76,80,1
01,13,25,17,35,427591,01,06,07,10,12,13,15,18,21,23,32,42,48,52,60,67,71,74,76,78,3
01,13,25,17,30,427590,08,12,14,22,25,27,28,29,31,33,36,42,55,58,59,61,64,66,67,76,3
01,13,25,17,25,427589,04,07,08,12,16,19,24,29,35,36,37,41,42,50,51,55,58,65,67,80,1
01,13,25,17,20,427588,01,03,05,06,08,21,28,31,33,39,41,45,51,60,64,70,72,73,74,79,1
01,13,25,17,15,427587,01,02,06,13,14,20,22,23,31,36,41,43,45,51,54,58,59,62,64,78,1
01,13,25,17,10,427586,06,10,13,16,17,19,32,40,41,42,51,53,57,60,61,65,69,74,75,77,1
01,13,25,17,05,427585,17,18,19,22,23,27,28,30,32,33,41,57,58,64,66,67,69,74,76,78,3
01,13,25,17,00,427584,05,06,08,09,11,14,21,22,23,28,33,37,38,44,49,51,52,62,63,76,3
01,13,25,16,55,427583,04,09,10,14,15,29,30,34,35,38,42,45,52,56,57,61,64,67,75,76,3
01,13,25,16,50,427582,06,20,21,27,30,32,33,34,36,37,46,50,52,53,54,62,63,71,76,79,1
01,13,25,16,45,427581,22,23,25,27,31,35,36,43,45,48,49,51,52,54,56,58,62,63,65,76,3
01,13,25,16,40,427580,03,09,13,16,18,25,29,34,35,39,43,52,54,60,63,64,68,72,74,79,1
01,13,25,16,35,427579,08,10,13,17,19,35,45,51,52,53,54,56,58,65,69,70,72,74,75,79,3
01,13,25,16,30,427578,17,19,20,21,30,32,33,34,36,37,41,49,52,55,59,60,61,63,67,80,1
01,13,25,16,25,427577,04,09,10,15,22,24,31,32,35,39,41,47,53,62,67,71,74,75,76,78,3
01,13,25,16,20,427576,04,08,09,10,16,23,29,33,34,41,50,52,55,59,60,62,66,69,71,79,3
01,13,25,16,15,427575,03,06,10,15,17,18,20,23,31,34,35,36,44,45,46,57,58,76,78,79,1
01,13,25,16,10,427574,03,04,12,15,16,21,25,28,30,32,34,40,43,48,56,65,71,75,77,79,3
01,13,25,16,05,427573,02,03,04,15,18,24,27,28,33,36,38,41,42,55,57,58,61,70,76,79,1
01,13,25,16,00,427572,01,06,07,13,15,17,23,29,43,45,46,47,49,50,55,57,61,69,71,78,3
01,13,25,15,55,427571,06,12,13,16,19,25,26,27,33,36,38,40,51,54,55,64,66,72,76,77,1
01,13,25,15,50,427570,01,04,09,14,16,19,20,21,26,35,36,49,52,56,60,62,72,75,78,80,1
01,13,25,15,45,427569,05,08,20,23,24,28,34,36,37,38,45,48,49,62,65,68,73,77,78,80,5
01,13,25,15,40,427568,02,03,06,10,13,22,28,31,33,37,40,43,47,53,55,56,60,69,73,74,1
01,13,25,15,35,427567,02,06,08,09,10,12,21,26,29,34,35,42,44,46,47,54,55,63,71,79,3
01,13,25,15,30,427566,01,09,10,11,26,32,35,36,39,40,46,48,51,56,64,72,75,76,77,79,3
01,13,25,15,25,427565,08,10,12,15,16,17,22,23,26,31,38,39,42,43,45,51,69,72,73,74,1
01,13,25,15,20,427564,06,07,11,12,18,19,20,21,32,34,35,36,48,58,67,68,72,74,77,78,3
01,13,25,15,15,427563,02,04,09,11,13,15,16,28,29,31,39,41,43,44,52,59,61,63,67,75,3
01,13,25,15,10,427562,01,07,10,12,19,20,33,37,39,40,43,48,49,53,54,58,63,74,77,80,5
01,13,25,15,05,427561,04,06,07,09,10,13,15,18,20,24,29,40,45,46,49,51,57,63,69,79,1
01,13,25,15,00,427560,05,06,08,16,17,18,19,20,21,29,38,40,44,47,48,51,59,61,69,73,1
01,13,25,14,55,427559,02,07,09,20,23,30,35,40,42,45,46,51,52,53,58,71,72,75,79,80,3
01,13,25,14,50,427558,04,09,10,13,21,31,35,38,40,41,43,46,47,52,56,57,60,72,77,79,3
01,13,25,14,45,427557,05,11,12,17,25,26,29,35,41,44,45,54,61,62,64,65,68,69,71,77,1
01,13,25,14,40,427556,08,14,18,20,21,23,27,34,36,38,42,43,47,53,57,63,64,65,70,76,1
01,13,25,14,35,427555,01,03,04,13,14,20,24,31,36,38,44,45,46,47,55,61,62,64,75,76,4
01,13,25,14,30,427554,12,17,21,22,24,27,30,32,35,36,42,43,54,60,63,68,69,72,76,80,3
01,13,25,14,25,427553,02,07,09,12,13,15,17,24,32,37,41,53,55,56,57,58,65,70,71,79,1
01,13,25,14,20,427552,01,03,06,08,09,20,22,29,31,38,39,48,49,55,66,72,75,77,78,79,1
01,13,25,14,15,427551,10,13,14,18,21,27,28,34,36,44,45,47,57,59,62,63,66,69,70,80,3
01,13,25,14,10,427550,06,09,12,15,19,24,25,30,35,36,38,50,52,56,58,64,68,75,78,79,4
01,13,25,14,05,427549,01,10,12,14,17,18,21,32,38,52,57,59,64,65,68,71,72,73,74,75,1
01,13,25,14,00,427548,05,06,10,14,15,19,23,25,27,31,33,35,46,48,62,64,65,67,75,78,3
01,13,25,13,55,427547,01,04,09,13,24,26,27,28,32,33,34,36,37,38,40,45,58,71,73,78,3
01,13,25,13,50,427546,06,10,11,12,13,17,19,20,29,30,32,36,39,55,59,70,71,75,77,80,4
01,13,25,13,45,427545,02,12,14,15,23,24,25,29,30,33,34,40,42,45,56,64,67,69,74,76,3
01,13,25,13,40,427544,02,15,17,19,27,30,31,34,44,47,48,53,56,57,64,68,75,76,78,79,1
01,13,25,13,35,427543,02,05,09,10,11,20,27,29,30,33,34,39,45,47,58,59,65,67,74,77,3
01,13,25,13,30,427542,05,09,19,20,26,28,30,34,39,41,43,44,45,50,52,55,62,68,69,73,3
01,13,25,13,25,427541,05,10,18,20,22,25,27,30,32,33,37,39,40,44,48,57,69,71,72,77,1
01,13,25,13,20,427540,04,05,09,11,12,17,25,26,27,32,36,47,49,54,62,65,67,72,73,75,3
01,13,25,13,15,427539,04,08,09,13,17,18,19,21,22,23,32,46,47,56,59,64,65,69,77,80,1
01,13,25,13,10,427538,01,09,11,14,17,18,37,39,40,48,54,55,56,57,61,62,66,68,70,76,3
01,13,25,13,05,427537,02,03,12,15,17,19,22,26,29,36,38,42,49,51,56,59,61,64,68,80,1
01,13,25,13,00,427536,10,11,13,15,21,22,27,29,33,39,41,43,45,46,51,53,63,64,67,78,1
01,13,25,12,55,427535,04,07,13,18,20,22,23,35,36,37,40,45,53,54,58,63,64,70,75,80,1
01,13,25,12,50,427534,03,05,06,14,15,18,22,25,36,41,42,44,51,52,56,60,62,65,69,74,1
01,13,25,12,45,427533,03,05,09,12,14,15,16,27,30,39,42,43,50,53,62,63,64,69,70,76,3
01,13,25,12,40,427532,05,10,13,14,20,24,26,29,30,42,43,47,50,59,60,62,65,67,68,79,3
01,13,25,12,35,427531,06,07,10,17,27,28,33,41,42,43,44,53,55,56,57,58,66,69,76,78,1
01,13,25,12,30,427530,05,07,13,25,27,38,40,42,43,44,45,49,52,53,57,59,63,73,76,77,3
01,13,25,12,25,427529,01,02,08,17,21,24,29,30,32,34,35,50,51,54,65,66,73,74,78,80,1
01,13,25,12,20,427528,07,12,13,15,16,23,27,39,40,44,46,47,55,56,59,72,74,76,77,79,5
01,13,25,12,15,427527,01,11,14,15,17,26,41,47,49,52,53,55,61,63,65,67,71,75,76,78,3
01,13,25,12,10,427526,06,08,12,15,17,19,22,27,30,31,34,35,41,49,53,58,61,62,65,75,3
01,13,25,12,05,427525,09,11,13,14,16,20,21,28,31,45,46,53,56,59,63,64,72,74,75,77,3
01,13,25,12,00,427524,01,02,07,13,19,20,34,37,39,43,57,59,61,62,68,73,76,78,79,80,3
01,13,25,11,55,427523,01,02,04,06,09,14,18,19,20,23,26,37,39,44,47,56,57,58,75,76,1
01,13,25,11,50,427522,01,12,16,18,22,23,26,28,35,36,41,43,44,47,48,61,64,70,71,74,1
01,13,25,11,45,427521,07,09,12,13,19,20,22,24,26,30,37,42,44,48,53,62,66,70,74,77,3
01,13,25,11,40,427520,01,06,11,15,18,25,29,33,34,35,36,46,48,53,57,60,67,71,78,80,1
01,13,25,11,35,427519,01,02,08,13,14,20,24,26,29,32,34,41,43,58,62,63,71,73,76,78,4
01,13,25,11,30,427518,07,15,16,18,21,23,24,38,39,44,45,46,60,66,71,74,76,77,78,79,1
01,13,25,11,25,427517,01,05,11,15,31,45,46,53,54,56,60,61,63,66,68,70,74,75,78,80,1
01,13,25,11,20,427516,15,20,22,24,25,26,30,32,35,42,46,52,54,61,64,66,69,72,73,75,1
01,13,25,11,15,427515,02,03,05,17,22,24,32,33,35,36,37,43,44,48,50,55,71,72,76,79,1
01,13,25,11,10,427514,05,07,13,15,16,21,22,29,31,41,42,45,46,56,57,61,66,73,76,79,3
01,13,25,11,05,427513,05,06,17,24,25,27,28,33,37,43,44,49,50,52,57,67,68,70,75,79,1
01,13,25,1,00,427512,03,05,08,13,14,16,23,31,33,34,41,42,44,45,52,63,65,66,72,75,5
01,13,25,0,55,427511,04,08,12,13,17,26,29,30,32,39,40,42,46,48,49,53,67,70,75,78,3
01,13,25,0,50,427510,06,12,13,17,25,26,27,29,31,33,38,44,45,48,49,67,69,72,75,76,3
01,13,25,0,45,427509,08,10,12,21,25,27,32,33,34,42,44,53,59,60,62,64,65,71,73,74,1
01,13,25,0,40,427508,02,03,13,16,26,28,30,31,33,38,40,41,43,44,51,54,56,60,63,79,1
01,13,25,0,35,427507,02,12,16,24,28,39,43,50,60,61,62,63,65,66,67,68,70,71,75,77,1
01,13,25,0,30,427506,03,05,06,16,27,30,33,36,44,47,49,55,60,63,67,68,72,73,75,76,3
01,13,25,0,25,427505,02,04,05,06,08,11,18,22,24,38,40,45,48,50,53,62,64,65,75,78,3
01,13,25,0,20,427504,06,11,13,14,16,18,24,28,34,37,42,43,46,47,54,56,58,67,71,74,4
01,13,25,0,15,427503,06,11,12,15,19,23,24,27,40,49,50,52,54,56,57,60,64,68,71,73,4
01,13,25,0,10,427502,05,07,12,14,17,23,32,37,44,46,47,55,56,59,64,69,71,72,73,79,1
01,13,25,0,05,427501,13,14,15,17,21,22,25,29,35,38,43,55,56,57,62,66,67,69,70,71,1
01,13,25,0,00,427500,03,06,07,11,14,16,17,26,35,38,47,49,58,60,61,63,66,68,70,76,1
01,12,25,23,55,427499,02,13,19,20,29,35,38,46,47,49,50,56,57,58,61,64,65,70,74,79,1
01,12,25,23,50,427498,06,10,16,17,19,28,32,34,38,40,45,50,56,58,61,63,67,68,73,75,1
01,12,25,23,45,427497,03,09,22,25,30,31,34,36,37,38,39,42,51,52,56,57,68,72,77,79,3
01,12,25,23,40,427496,03,11,12,15,16,25,34,36,37,39,40,49,51,53,54,56,63,67,74,80,3
01,12,25,23,35,427495,04,08,10,14,16,17,32,38,42,51,52,56,59,60,61,63,68,75,78,79,3
01,12,25,23,30,427494,06,17,19,20,30,37,38,42,45,54,56,61,62,64,68,70,71,74,75,77,1
01,12,25,23,25,427493,03,05,10,17,26,27,32,39,45,47,50,52,56,62,63,67,76,78,79,80,1
01,12,25,23,20,427492,02,05,06,12,13,21,23,26,31,33,44,45,49,59,64,68,70,76,77,78,3
01,12,25,23,15,427491,09,14,18,19,20,27,37,38,42,45,51,52,54,55,63,64,73,74,76,80,3
01,12,25,23,10,427490,02,06,08,11,15,16,19,25,26,27,30,31,43,45,48,53,69,75,76,79,5
01,12,25,23,05,427489,03,07,12,16,19,24,30,32,37,38,43,44,45,53,59,64,75,76,77,80,1
01,12,25,23,00,427488,07,09,10,17,18,20,23,26,32,40,42,51,61,62,66,69,70,75,77,78,1
01,12,25,22,55,427487,04,06,11,12,25,26,28,32,33,36,37,40,45,46,53,56,63,69,73,77,1
01,12,25,22,50,427486,01,11,15,17,19,20,26,35,48,49,52,60,61,63,67,68,69,73,74,76,3
01,12,25,22,45,427485,03,05,06,08,13,14,26,29,32,33,37,45,54,56,60,66,69,74,77,79,3
01,12,25,22,40,427484,01,02,04,11,22,23,27,29,31,33,34,43,45,46,53,54,60,62,65,77,10
01,12,25,22,35,427483,04,08,10,13,16,19,20,23,26,35,49,50,54,55,56,60,61,71,76,80,1
01,12,25,22,30,427482,07,08,09,10,13,15,19,22,30,31,39,44,47,50,56,59,66,68,74,80,1
01,12,25,22,25,427481,03,05,06,09,20,23,27,30,35,37,43,48,51,53,57,58,63,68,69,78,1
01,12,25,22,20,427480,03,14,15,20,22,28,37,40,49,57,62,63,64,66,67,69,71,72,75,78,3
01,12,25,22,15,427479,15,20,35,36,37,39,40,42,47,57,59,61,62,64,65,66,69,70,71,78,1
01,12,25,22,10,427478,01,03,06,07,10,13,24,28,31,36,40,43,48,52,53,57,61,69,72,78,1
01,12,25,22,05,427477,01,04,06,08,09,12,14,22,27,28,30,33,40,41,55,56,69,73,79,80,1
01,12,25,22,00,427476,07,08,12,16,18,19,21,34,36,37,43,46,50,51,55,56,59,65,76,77,1
01,12,25,21,55,427475,02,12,17,18,20,27,29,33,34,38,40,42,43,49,51,55,64,65,69,75,1
01,12,25,21,50,427474,01,15,17,18,19,34,40,44,50,51,52,55,56,61,68,73,74,75,78,80,1
01,12,25,21,45,427473,01,05,07,09,13,14,17,24,26,28,29,40,42,43,52,56,59,70,71,80,1
01,12,25,21,40,427472,07,09,15,17,22,24,26,27,30,32,35,44,45,46,53,56,61,62,67,70,4
01,12,25,21,35,427471,01,03,08,17,20,21,25,27,28,36,39,40,41,50,51,58,64,65,70,74,1
01,12,25,21,30,427470,02,04,10,11,17,21,26,27,30,34,35,38,41,43,51,55,57,67,68,74,3
01,12,25,21,25,427469,06,12,22,23,25,29,30,35,42,49,53,58,63,64,67,68,69,72,77,78,5
01,12,25,21,20,427468,03,12,17,21,25,26,29,33,43,46,50,52,53,57,66,67,72,73,75,76,1
01,12,25,21,15,427467,01,02,05,10,15,24,25,26,28,30,36,40,41,53,57,58,59,61,63,74,1
01,12,25,21,10,427466,01,02,09,10,15,16,21,26,33,37,39,48,49,51,58,60,64,70,72,73,3
01,12,25,21,05,427465,10,12,18,21,23,25,27,30,33,39,40,42,45,51,57,63,67,68,73,75,1
01,12,25,21,00,427464,05,16,22,25,26,32,37,39,42,48,51,53,58,59,62,64,66,71,76,78,4
01,12,25,20,55,427463,01,02,04,05,13,21,25,27,29,37,38,41,47,57,59,60,62,65,67,72,1
01,12,25,20,50,427462,05,18,25,26,27,35,40,44,47,50,53,58,62,66,68,69,74,75,76,78,1
01,12,25,20,45,427461,03,07,11,14,25,26,27,29,32,40,42,49,55,56,60,64,69,71,72,73,3
01,12,25,20,40,427460,02,04,10,11,14,17,20,26,28,35,36,37,42,44,45,50,52,61,65,67,3
01,12,25,20,35,427459,02,10,12,16,17,31,32,37,39,45,49,52,53,57,58,60,66,69,71,77,3
01,12,25,20,30,427458,02,03,08,09,12,13,23,24,27,28,29,31,34,44,61,63,65,69,77,80,1
01,12,25,20,25,427457,06,12,15,17,18,21,22,29,32,35,36,38,45,49,55,58,71,73,78,80,3
01,12,25,20,20,427456,11,13,15,16,19,20,22,27,30,31,33,39,46,60,62,66,67,70,74,77,3
01,12,25,20,15,427455,03,07,08,11,15,22,27,28,37,44,45,47,48,52,61,68,69,76,79,80,1
01,12,25,20,10,427454,03,09,14,19,20,22,33,36,37,41,42,45,48,51,52,56,67,69,70,74,1
01,12,25,20,05,427453,03,04,05,06,07,10,13,16,17,34,45,46,48,54,57,60,62,70,73,80,1
01,12,25,20,00,427452,01,04,05,07,13,19,24,26,27,29,35,39,40,51,56,58,60,67,69,74,1
01,12,25,19,55,427451,07,08,15,19,20,22,27,34,38,40,43,45,50,60,70,71,72,73,75,76,1
01,12,25,19,50,427450,02,04,07,12,16,19,25,27,32,42,48,49,52,55,60,63,65,66,70,80,1
01,12,25,19,45,427449,01,03,08,09,10,18,24,26,31,37,38,42,44,45,53,63,68,69,75,78,3
01,12,25,19,40,427448,04,07,10,11,12,21,24,28,37,38,44,46,48,53,62,66,67,71,72,77,1
01,12,25,19,35,427447,05,11,14,21,22,32,35,38,40,48,51,52,53,56,66,67,72,75,78,80,1
01,12,25,19,30,427446,01,06,07,10,12,16,20,31,35,49,50,58,61,62,63,65,67,72,73,80,3
01,12,25,19,25,427445,04,08,10,12,15,18,19,20,22,25,30,34,38,42,44,51,53,69,78,79,1
01,12,25,19,20,427444,01,03,12,14,15,16,23,25,27,38,43,48,52,59,60,69,71,74,75,79,1
01,12,25,19,15,427443,01,08,09,11,16,19,25,29,44,52,55,57,59,60,66,69,71,72,77,78,1
01,12,25,19,10,427442,03,21,23,32,33,37,41,42,44,45,47,49,50,54,58,63,68,71,75,78,1
01,12,25,19,05,427441,04,06,07,08,12,16,22,35,43,44,48,49,50,56,58,65,68,74,77,78,1
01,12,25,19,00,427440,01,06,10,11,13,15,25,26,30,31,41,43,54,58,60,62,66,73,76,77,3
01,12,25,18,55,427439,04,06,08,10,11,17,18,22,23,28,49,50,52,54,59,63,64,76,77,80,1
01,12,25,18,50,427438,05,06,09,12,15,20,22,30,35,40,46,49,55,57,58,66,69,70,75,77,1
01,12,25,18,45,427437,02,04,05,06,07,13,20,25,44,47,54,56,57,58,59,65,66,68,69,79,1
01,12,25,18,40,427436,02,04,07,09,16,23,24,26,27,31,38,39,41,45,48,51,54,64,65,72,1
01,12,25,18,35,427435,02,09,11,12,14,17,20,25,29,37,42,47,56,57,60,65,70,76,79,80,3
01,12,25,18,30,427434,02,06,07,09,12,14,19,25,30,32,35,37,49,57,58,59,65,71,78,79,3
01,12,25,18,25,427433,01,04,14,17,21,23,24,27,32,39,46,48,49,51,57,60,66,70,73,78,1
01,12,25,18,20,427432,02,17,18,21,24,26,27,29,34,38,42,46,51,52,53,56,57,72,74,78,4
01,12,25,18,15,427431,04,06,11,13,14,15,17,21,23,28,29,33,38,45,51,58,66,68,75,80,3
01,12,25,18,10,427430,01,02,06,18,25,27,30,34,40,41,44,45,47,51,54,61,73,74,75,76,1
01,12,25,18,05,427429,02,05,11,15,29,31,32,35,39,41,50,55,61,63,65,67,73,76,77,78,3
01,12,25,18,00,427428,01,02,03,05,11,16,17,26,28,31,35,36,43,51,63,67,68,70,71,79,1
01,12,25,17,55,427427,05,07,12,14,15,20,25,32,37,42,45,49,54,57,62,63,71,76,78,79,1
01,12,25,17,50,427426,02,05,09,13,15,20,25,26,28,33,36,38,41,42,47,61,62,68,70,71,4
01,12,25,17,45,427425,07,08,10,28,30,34,36,38,42,44,47,53,54,55,59,62,68,75,76,78,3
01,12,25,17,40,427424,02,05,12,13,14,15,19,31,33,38,40,41,42,43,49,52,54,57,61,65,1
01,12,25,17,35,427423,03,08,16,18,19,20,21,23,30,32,35,37,46,47,55,62,64,72,74,78,1
01,12,25,17,30,427422,02,06,07,08,17,22,30,35,38,40,47,50,51,56,59,60,70,75,76,78,5
01,12,25,17,25,427421,03,10,16,18,20,21,26,29,37,43,44,45,56,60,63,71,75,77,78,80,1
01,12,25,17,20,427420,03,05,13,21,24,28,34,40,44,46,47,49,51,52,56,57,59,61,62,78,3
01,12,25,17,15,427419,09,11,15,26,27,30,33,35,43,50,53,55,56,57,58,59,63,71,76,79,1
01,12,25,17,10,427418,01,04,08,19,20,23,26,36,42,51,56,58,59,60,61,62,64,68,75,79,1
01,12,25,17,05,427417,09,11,16,17,23,24,28,29,30,32,34,40,43,51,61,64,70,71,73,74,1
01,12,25,17,00,427416,03,05,07,15,18,21,23,34,37,38,41,42,43,44,48,56,67,72,76,79,4
01,12,25,16,55,427415,02,05,12,17,19,20,21,24,28,31,32,34,54,55,61,63,64,66,70,80,4
01,12,25,16,50,427414,02,07,08,15,20,21,22,27,33,37,47,50,57,59,68,69,71,72,75,79,1
01,12,25,16,45,427413,06,08,11,21,26,28,29,34,52,53,54,56,57,60,63,64,65,66,67,70,1
01,12,25,16,40,427412,01,02,05,09,10,12,15,24,30,33,39,41,44,48,49,51,53,55,62,73,5
01,12,25,16,35,427411,02,06,08,10,12,13,30,31,34,35,39,42,43,46,63,64,69,75,76,78,1
01,12,25,16,30,427410,07,10,12,15,24,27,32,33,37,40,43,51,55,61,69,70,71,73,74,77,4
01,12,25,16,25,427409,04,11,13,16,19,21,24,33,38,40,45,53,55,57,64,66,67,69,71,77,3
01,12,25,16,20,427408,03,07,15,16,19,22,28,36,37,40,41,43,45,48,49,51,52,62,65,76,1
01,12,25,16,15,427407,04,07,10,12,14,22,26,27,34,39,47,48,52,61,62,66,70,71,73,77,1
01,12,25,16,10,427406,02,03,10,11,13,16,19,20,23,32,38,39,46,54,58,69,75,78,79,80,3
01,12,25,16,05,427405,01,07,09,11,15,21,22,23,26,28,34,35,38,51,57,60,68,74,75,76,1
01,12,25,16,00,427404,06,11,13,16,23,24,27,28,31,35,36,40,48,62,63,68,70,73,75,80,3
01,12,25,15,55,427403,02,05,07,17,20,22,33,35,38,41,45,49,50,54,58,59,60,65,77,80,3
01,12,25,15,50,427402,01,04,05,20,21,29,32,33,37,41,48,63,65,66,67,68,70,72,73,79,1
01,12,25,15,45,427401,06,09,11,14,15,20,21,25,27,40,41,42,50,55,62,65,67,74,78,79,3
01,12,25,15,40,427400,14,15,18,25,29,30,31,32,38,48,49,59,61,62,64,68,69,72,77,78,1
01,12,25,15,35,427399,02,03,15,20,22,38,39,40,44,45,46,49,52,61,63,66,68,70,76,77,1
01,12,25,15,30,427398,01,03,06,07,08,13,14,25,31,32,37,40,42,44,47,49,51,53,55,69,1
01,12,25,15,25,427397,02,08,10,17,22,23,27,28,29,39,43,45,50,66,68,70,74,75,76,79,1
01,12,25,15,20,427396,01,02,03,05,23,25,26,27,32,35,36,42,47,51,54,61,64,69,71,76,1
01,12,25,15,15,427395,04,05,11,21,27,30,32,35,39,42,43,45,46,49,58,68,75,76,79,80,1
01,12,25,15,10,427394,09,13,17,19,20,23,29,31,33,36,39,40,51,52,63,64,68,76,77,80,3
01,12,25,15,05,427393,01,03,04,06,07,13,14,16,24,25,29,33,57,58,59,61,69,73,78,79,1
01,12,25,15,00,427392,04,14,15,16,21,25,32,48,52,58,62,64,66,67,68,69,70,73,77,79,1
01,12,25,14,55,427391,15,16,18,22,26,30,32,33,35,37,44,45,59,63,64,67,69,75,78,79,1
01,12,25,14,50,427390,01,02,12,13,17,21,24,29,31,35,37,41,49,55,62,65,66,75,77,78,4
01,12,25,14,45,427389,10,14,15,18,23,26,31,33,38,41,44,47,51,56,69,70,73,77,78,79,5
01,12,25,14,40,427388,01,03,05,14,16,20,25,33,35,39,40,47,48,51,52,53,54,57,63,72,1
01,12,25,14,35,427387,07,09,18,21,23,24,28,30,33,35,38,42,49,51,64,65,67,70,78,80,3
01,12,25,14,30,427386,04,18,20,28,31,32,34,39,44,47,56,58,62,63,65,66,67,70,75,79,4
01,12,25,14,25,427385,01,08,09,15,17,21,24,37,43,45,48,49,54,56,61,62,76,77,78,80,3
01,12,25,14,20,427384,03,04,07,16,17,20,30,35,39,46,51,53,57,61,65,69,70,73,76,77,1
01,12,25,14,15,427383,08,16,19,29,36,39,42,43,54,58,59,61,62,63,64,70,72,75,79,80,1
01,12,25,14,10,427382,03,14,16,18,21,25,27,29,31,34,38,41,47,54,56,59,66,70,72,79,1
01,12,25,14,05,427381,02,06,07,14,18,21,24,25,28,32,39,43,48,52,57,60,71,76,79,80,4
01,12,25,14,00,427380,14,18,19,20,21,23,24,30,32,33,36,56,64,65,66,68,69,74,75,80,1
01,12,25,13,55,427379,01,03,06,07,19,23,27,28,34,39,45,51,54,57,60,61,63,70,73,78,3
01,12,25,13,50,427378,01,06,10,11,12,20,26,28,31,32,38,39,42,47,55,59,65,66,75,79,1
01,12,25,13,45,427377,03,13,18,20,21,37,39,43,52,53,57,58,60,62,67,68,73,75,78,80,3
